county_fips,state,county,AVLN_risk_score,CFLD_risk_score,CWAV_risk_score,DRGT_risk_score,ERQK_risk_score,HAIL_risk_score,HWAV_risk_score,HRCN_risk_score,ISTM_risk_score,LNDS_risk_score,LTNG_risk_score,IFLD_risk_score,SWND_risk_score,TRND_risk_score,TSUN_risk_score,VLCN_risk_score,WFIR_risk_score,WNTW_risk_score
39001,Ohio,Adams,,,20.48346055979644,39.98091603053435,49.42748091603055,23.282442748091604,64.16184971098265,41.760534000834376,53.14895034988337,51.04961832061069,48.50508905852418,64.28117048346056,56.42493638676845,41.157760814249365,,,63.04071246819338,47.77211966900063
39003,Ohio,Allen,,,38.99491094147582,0.0,83.17430025445293,79.19847328244275,51.92678227360308,46.80851063829788,78.27390869710096,29.580152671755727,56.234096692111954,83.04707379134862,81.13867684478372,74.30025445292621,,,9.35114503816794,78.42138765117758
39005,Ohio,Ashland,,,41.85750636132315,0.0,43.86132315521628,80.50254452926208,49.389852280025686,43.76303712974551,80.13995334888371,50.03180661577608,56.52035623409669,60.20992366412214,66.76208651399492,57.31552162849872,,,30.025445292620866,78.03946530872054
39007,Ohio,Ashtabula,,28.8,34.38295165394402,0.0,54.739185750636125,69.17938931297711,50.96339113680153,52.31539424280352,68.77707430856381,22.041984732824428,62.62722646310432,72.5826972010178,87.1819338422392,78.7849872773537,,,36.100508905852415,88.7332908975175
39009,Ohio,Athens,,,19.1793893129771,44.14758269720102,48.82315521628498,60.36895674300254,73.76364804110467,53.23320817688778,77.67410863045652,86.22773536895673,69.529262086514,83.65139949109414,56.87022900763359,37.37277353689568,,,13.358778625954198,31.158497772119677
39011,Ohio,Auglaize,,,38.645038167938935,0.0,77.16284987277355,69.3384223918575,30.764290301862555,39.883187317480186,59.74675108297234,31.615776081424933,44.33842239185751,55.534351145038165,50.54071246819338,57.98346055979644,,,5.248091603053435,58.46594525779758
39013,Ohio,Belmont,,,9.223918575063614,56.39312977099237,41.25318066157761,59.25572519083969,57.931920359666016,55.319148936170215,66.64445184938353,89.0267175572519,92.8117048346056,86.99109414758269,43.320610687022906,55.470737913486005,,,40.68066157760814,24.665817950350096
39015,Ohio,Brown,,,47.105597964376585,53.21246819338422,65.83969465648855,39.56743002544529,64.9325626204239,26.78347934918649,64.91169610129957,85.75063613231552,75.47709923664122,75.03180661577609,84.25572519083971,57.538167938931295,,,60.65521628498728,51.68682367918523
39017,Ohio,Butler,,,96.2468193384224,46.02417302798983,85.33715012722645,80.82061068702289,81.66345536287733,27.743012098456404,92.03598800399864,76.17684478371501,94.3384223918575,93.00254452926208,94.27480916030532,98.02798982188295,,,41.18956743002545,90.32463399108848
39019,Ohio,Carroll,,,11.354961832061068,44.974554707379134,27.035623409669213,53.975826972010175,34.232498394348106,36.17021276595745,31.62279240253249,80.2798982188295,60.05089058524173,42.84351145038168,27.353689567430024,27.989821882951656,,,24.745547073791357,25.079567154678557
39021,Ohio,Champaign,,,38.61323155216285,50.31806615776081,56.234096692111954,55.56615776081425,26.36480411046885,27.617855652899458,58.14728423858713,50.98600508905853,41.85750636132315,43.79770992366412,32.76081424936387,46.37404580152672,,,3.371501272264631,51.24124761298536
39023,Ohio,Clark,,,67.1119592875318,53.40330788804072,78.7849872773537,82.22010178117048,63.166345536287736,40.008343763037125,87.4375208263912,50.06361323155216,78.2442748091603,84.16030534351145,81.52035623409668,82.31552162849873,,,25.03180661577608,81.95416931890517
39025,Ohio,Clermont,,,81.93384223918575,37.30916030534351,78.4033078880407,56.42493638676845,86.67308927424534,20.859407592824365,88.23725424858381,82.76081424936386,89.15394402035622,81.29770992366412,88.07251908396947,83.61959287531806,,,41.38040712468193,81.44493952896245
39027,Ohio,Clinton,,,38.1997455470738,67.4618320610687,65.42620865139949,36.60941475826972,59.76236351958896,35.33583646224447,71.2762412529157,50.54071246819338,51.20865139949109,44.65648854961832,62.3409669211196,55.50254452926209,,,8.93765903307888,46.91279439847232
39029,Ohio,Columbiana,,,17.84351145038168,0.0,42.49363867684479,84.31933842239185,60.46885035324342,59.532749269920735,67.31089636787738,75.47709923664122,74.6819338422392,82.1564885496183,54.48473282442748,69.97455470737913,,,46.75572519083969,67.02737110120943
39031,Ohio,Coshocton,,,23.53689567430025,28.848600508905854,32.09287531806616,76.04961832061069,50.35324341682723,40.383813099707965,63.74541819393536,87.5,80.470737913486,66.76208651399492,45.13358778625955,46.75572519083969,,,29.898218829516537,57.57479312539784
39033,Ohio,Crawford,,,54.61195928753181,0.0,52.00381679389313,66.66666666666666,26.204238921001927,36.086775135586144,79.64011996001332,29.48473282442748,50.222646310432566,51.908396946564885,49.395674300254456,42.04834605597965,,,3.053435114503817,61.55315085932527
39035,Ohio,Cuyahoga,,33.0,99.65012722646308,0.0,89.59923664122137,55.725190839694655,97.68786127167628,62.36962870254485,92.6024658447184,34.66921119592875,93.1297709923664,98.72773536895671,96.56488549618322,98.9821882951654,,,56.87022900763359,96.4035646085296
39037,Ohio,Darke,,,34.44656488549619,0.0,80.1208651399491,58.52417302798983,29.28709055876686,37.755527743012095,42.085971342885706,35.52798982188295,43.161577608142494,60.1145038167939,68.73409669211196,81.80661577608144,,,12.309160305343513,35.77339274347549
39039,Ohio,Defiance,,,31.647582697201017,27.5763358778626,52.639949109414765,64.94910941475827,27.42453436095055,27.03379224030037,54.61512829056981,40.93511450381679,31.29770992366413,59.351145038167935,53.49872773536896,63.70865139949109,,,6.902035623409669,31.19032463399109
39041,Ohio,Delaware,,,40.87150127226463,14.408396946564888,66.18956743002545,89.3765903307888,76.62170841361593,27.284105131414265,86.77107630789736,47.23282442748092,79.58015267175571,86.3549618320611,78.27608142493638,81.52035623409668,,,26.74936386768448,87.84213876511777
39043,Ohio,Erie,,47.0,49.17302798982188,0.0,62.08651399491095,81.32951653944019,39.24213230571612,49.89570296203588,79.20693102299234,39.599236641221374,45.19720101781171,71.78753180661577,68.86132315521628,77.92620865139949,,,23.02798982188295,83.38637810311904
39045,Ohio,Fairfield,,,38.00890585241729,77.3854961832061,57.15648854961832,82.91984732824427,79.25497752087345,29.453483521068,88.2705764745085,86.99109414758269,81.93384223918575,81.80661577608144,76.55852417302799,71.5966921119593,,,26.304071246819337,80.45830681094844
39047,Ohio,Fayette,,,21.882951653944023,65.93511450381679,57.72900763358778,49.30025445292621,46.274887604367365,33.08302044221944,66.14461846051316,35.36895674300254,41.79389312977099,42.46183206106871,33.61959287531807,43.320610687022906,,,5.089058524173027,32.686187141947805
39049,Ohio,Franklin,,,99.20483460559797,57.63358778625955,93.32061068702288,98.47328244274809,98.90815671162493,49.68710888610764,87.50416527824059,64.24936386768448,94.97455470737911,98.79134860050893,95.99236641221374,98.441475826972,,,29.07124681933842,96.33991088478676
39051,Ohio,Fulton,,,40.26717557251908,75.47709923664122,58.68320610687023,65.04452926208651,35.00321130378934,28.70254484772633,61.912695768077306,25.667938931297712,20.642493638676847,41.73027989821883,53.784987277353686,66.92111959287533,,,8.142493638676845,43.44366645448759
39053,Ohio,Gallia,,,13.072519083969466,31.647582697201017,43.320610687022906,25.41348600508905,84.36095054592165,47.89319983312473,66.84438520493168,87.46819338422392,43.41603053435114,67.58905852417303,26.33587786259542,26.113231552162848,,,34.82824427480916,44.36664544875875
39055,Ohio,Geauga,,0.0,23.664122137404576,0.0,46.15139949109415,73.95038167938931,55.009633911368006,44.430538172715885,71.74275241586137,34.51017811704835,52.25826972010178,73.28244274809158,87.1501272264631,59.57379134860052,,,42.270992366412216,92.93443666454488
39057,Ohio,Greene,,,91.92111959287531,46.723918575063614,80.3117048346056,73.82315521628499,65.3500321130379,37.63037129745514,86.33788737087637,58.365139949109405,74.77735368956742,75.41348600508906,83.7468193384224,81.29770992366412,,,30.820610687022903,71.41947803946532
39059,Ohio,Guernsey,,,13.326972010178118,62.3409669211196,38.48600508905852,62.88167938931297,47.719974309569686,40.71756362119316,56.61446184605131,86.64122137404581,59.891857506361326,58.9058524173028,39.09033078880408,36.76844783715013,,,31.10687022900764,42.61616804583068
39061,Ohio,Hamilton,,,97.36005089058524,31.96564885496183,92.68447837150129,93.35241730279895,98.94026974951832,38.17271589486858,86.50449850049982,95.41984732824427,96.66030534351144,96.91475826972008,97.23282442748088,99.36386768447836,,,47.29643765903308,93.25270528325908
39063,Ohio,Hancock,,,47.58269720101781,0.0,60.59160305343512,91.5712468193384,29.608220937700708,39.591155611180646,77.57414195268245,24.39567430025445,38.8676844783715,65.39440203562341,53.21246819338422,67.33460559796438,,,1.876590330788804,66.3271801400382
39065,Ohio,Hardin,,,44.40203562340968,0.0,48.854961832061065,58.9058524173028,23.474630700064225,43.59616186900292,45.15161612795736,26.399491094147585,65.13994910941476,40.20356234096692,55.75699745547074,36.2913486005089,,,1.272264631043257,48.63144493952896
39067,Ohio,Harrison,,,7.792620865139948,60.33715012722646,23.791348600508904,38.645038167938935,26.78227360308285,34.751773049645394,21.592802399200263,83.17430025445293,37.81806615776082,27.32188295165394,67.87531806615776,18.22519083969465,,,16.9529262086514,14.067472947167408
39069,Ohio,Henry,,,28.816793893129773,40.61704834605598,52.958015267175576,65.2671755725191,23.859987154784843,36.79599499374218,59.28023992002666,31.393129770992367,24.204834605597963,55.08905852417303,33.460559796437664,48.50508905852418,,,3.466921119592875,37.555697008274976
