county_fips,state,county,AVLN_risk_score,CFLD_risk_score,CWAV_risk_score,DRGT_risk_score,ERQK_risk_score,HAIL_risk_score,HWAV_risk_score,HRCN_risk_score,ISTM_risk_score,LNDS_risk_score,LTNG_risk_score,IFLD_risk_score,SWND_risk_score,TRND_risk_score,TSUN_risk_score,VLCN_risk_score,WFIR_risk_score,WNTW_risk_score
31001,Nebraska,Adams,,,18.924936386768447,91.92111959287533,24.650127226463106,98.72773536895673,50.610147719974314,,84.6384538487171,6.743002544529262,90.04452926208651,32.76081424936387,92.93893129770991,79.58015267175571,,,42.71628498727736,59.707192870782954
31003,Nebraska,Antelope,,,28.75318066157761,84.22391857506362,13.83587786259542,91.92111959287533,21.836865767501607,,53.54881706097967,8.619592875318066,19.529262086513995,11.354961832061068,56.61577608142495,43.829516539440206,,,58.07888040712468,62.0942075111394
31005,Nebraska,Arthur,,,7.729007633587787,50.667938931297705,1.272264631043257,24.618320610687025,2.922286448298009,,0.766411196267911,10.178117048346056,7.315521628498728,0.508905852417303,2.639949109414758,6.329516539440204,,,57.91984732824428,6.429026098026734
31007,Nebraska,Banner,,,13.136132315521628,66.92111959287533,3.11704834605598,49.74554707379134,2.569043031470777,,11.729423525491503,6.106870229007633,1.431297709923664,0.89058524173028,5.597964376590331,7.569974554707379,,,42.14376590330789,10.089115213239976
31009,Nebraska,Blaine,,,4.834605597964376,40.553435114503806,2.353689567430025,37.43638676844784,4.816955684007707,,6.664445184938354,9.223918575063614,1.145038167938931,1.590330788804071,6.329516539440204,10.178117048346056,,,50.76335877862596,15.881604073838322
31011,Nebraska,Boone,,,53.0852417302799,90.42620865139949,12.94529262086514,97.264631043257,21.19460500963391,,62.94568477174274,16.603053435114504,24.55470737913486,32.029262086513995,68.98854961832062,51.972010178117046,,,43.097964376590326,63.3991088478676
31013,Nebraska,Box Butte,,,48.31424936386768,96.56488549618322,32.56997455470738,80.3117048346056,9.95504174694926,,51.48283905364879,4.961832061068702,53.339694656488554,5.852417302798982,20.038167938931295,31.106870229007637,,,61.32315521628498,68.26861871419479
31015,Nebraska,Boyd,,,36.418575063613225,73.82315521628499,3.403307888040712,36.227735368956736,7.129094412331407,,29.523492169276913,13.136132315521628,6.806615776081425,6.043256997455471,8.078880407124682,14.376590330788805,,,52.35368956743003,30.7129217059198
31017,Nebraska,Brown,,,31.806615776081426,67.87531806615776,10.909669211195927,62.02290076335878,13.102119460500964,,15.594801732755748,20.229007633587788,7.061068702290077,2.290076335877862,14.185750636132315,19.338422391857502,,,58.49236641221373,37.23742838956079
31019,Nebraska,Buffalo,,,21.469465648854964,87.1501272264631,24.80916030534351,98.56870229007632,54.271034039820165,,79.97334221926025,23.56870229007633,72.8053435114504,50.82697201017812,96.91475826972008,71.97837150127225,,,74.33206106870227,69.98726925525143
