county_fips,state,county,AVLN_risk_score,CFLD_risk_score,CWAV_risk_score,DRGT_risk_score,ERQK_risk_score,HAIL_risk_score,HWAV_risk_score,HRCN_risk_score,ISTM_risk_score,LNDS_risk_score,LTNG_risk_score,IFLD_risk_score,SWND_risk_score,TRND_risk_score,TSUN_risk_score,VLCN_risk_score,WFIR_risk_score,WNTW_risk_score
13001,Georgia,Appling,,,58.81043256997456,76.04961832061069,52.989821882951645,25.572519083969464,42.999357739242136,90.90529828952856,1.732755748083972,8.110687022900763,44.59287531806616,24.04580152671756,44.847328244274806,46.43765903307888,,,52.926208651399484,3.66008911521324
13003,Georgia,Atkinson,,,15.648854961832065,56.42493638676845,35.273536895674305,6.393129770992366,21.226718047527296,78.09762202753441,1.566144618460513,1.590330788804071,22.964376590330794,8.396946564885496,9.033078880407125,28.75318066157761,,,43.41603053435114,3.02355187778485
13005,Georgia,Bacon,,,15.267175572519085,64.24936386768448,50.159033078880405,14.53562340966921,33.42967244701349,84.35544430538172,2.63245584805065,4.89821882951654,32.220101781170484,15.394402035623408,14.408396946564888,37.53180661577608,,,56.583969465648856,2.832590706556334
13007,Georgia,Baker,,,41.57124681933841,68.95674300254453,17.20737913486005,24.07760814249364,18.40077071290944,76.34543178973716,0.699766744418527,2.162849872773537,15.044529262086517,13.072519083969466,8.142493638676845,26.7175572519084,,,30.59796437659033,2.991725015913431
13009,Georgia,Baldwin,,,37.88167938931298,73.31424936386767,73.09160305343512,58.0470737913486,73.34617854849068,68.33541927409262,63.84538487170944,29.103053435114507,29.4529262086514,63.1997455470738,37.30916030534351,51.94020356234097,,,66.92111959287533,10.757479312539784
13011,Georgia,Banks,,,38.10432569974554,54.834605597964384,44.72010178117048,33.71501272264631,26.043673731535005,60.78431372549019,58.88037320893036,54.99363867684478,38.89949109414758,19.720101781170484,40.426208651399484,37.3409669211196,,,24.39567430025445,6.397199236155315
13013,Georgia,Barrow,,,33.68320610687023,0.0,66.2849872773537,61.00508905852418,54.8169556840077,48.060075093867326,66.54448517160947,23.632315521628495,79.64376590330787,58.07888040712468,63.13613231552162,66.38040712468194,,,19.59287531806616,10.37555697008275
13015,Georgia,Bartow,,,71.08778625954199,52.894402035623415,81.04325699745547,69.65648854961832,46.98137443802184,50.14601585314977,56.81439520159947,78.46692111959288,77.41730279898219,67.84351145038168,59.31933842239185,87.05470737913485,,,62.18193384223919,58.11584977721197
13017,Georgia,Ben Hill,,,40.29898218829516,61.48218829516539,58.77862595419848,24.39567430025445,41.84328837508029,77.2215269086358,9.330223258913696,2.830788804071247,48.98218829516539,23.25063613231552,37.849872773536894,64.66284987277355,,,42.39821882951654,9.993634627625717
13019,Georgia,Berrien,,,50.57251908396946,59.95547073791349,43.38422391857507,16.348600508905854,41.16891457931921,86.6499791405924,4.365211596134621,4.007633587786259,59.12849872773537,30.12086513994911,26.176844783715016,58.07888040712468,,,53.657760814249365,13.844684914067471
